Name,Material,Asc2,Asc3,Asc4,AscMax,Skl2,Skl3,Skl4,Skl5,Skl6,Skl7,Skl8,Skl9,Skl10
Murasaki Shikibu,Black Beast Grease,0,0,6,0,0,0,0,9,18,0,0,0,0
Murasaki Shikibu,Primordial Lanugo,0,0,3,6,0,0,0,0,0,0,0,0,0
Murasaki Shikibu,Scarab of Wisdom,0,0,0,5,0,0,0,0,0,0,0,0,0
Murasaki Shikibu,Gem of Caster,0,0,0,0,15,36,0,0,0,0,0,0,0
Murasaki Shikibu,Magic Gem of Caster,0,0,0,0,0,0,15,36,0,0,0,0,0
Murasaki Shikibu,Secret Gem of Caster,0,0,0,0,0,0,0,0,15,36,0,0,0
Murasaki Shikibu,Ancient Bell,0,0,0,0,0,0,0,0,0,0,18,54,0
Murasaki Shikibu,Tsukumo Mirror,0,0,0,0,0,0,0,0,0,0,0,30,0
Murasaki Shikibu,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Miyu Edelfelt,Caster Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Miyu Edelfelt,Proof of Hero,0,18,0,0,0,0,0,0,0,36,72,0,0
Miyu Edelfelt,Caster Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Miyu Edelfelt,Void's Dust,0,0,16,0,0,0,0,24,48,0,0,0,0
Miyu Edelfelt,Spirit Root,0,0,2,4,0,0,0,0,0,0,0,0,0
Miyu Edelfelt,Phoenix Feather,0,0,0,8,0,0,0,0,0,0,0,0,0
Miyu Edelfelt,Gem of Caster,0,0,0,0,12,30,0,0,0,0,0,0,0
Miyu Edelfelt,Magic Gem of Caster,0,0,0,0,0,0,12,30,0,0,0,0,0
Miyu Edelfelt,Secret Gem of Caster,0,0,0,0,0,0,0,0,12,30,0,0,0
Miyu Edelfelt,Primordial Lanugo,0,0,0,0,0,0,0,0,0,0,9,27,0
Miyu Edelfelt,Shell of Reminiscence,0,0,0,0,0,0,0,0,0,0,0,60,0
Miyu Edelfelt,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Li Shuwen (Assassin),Assassin Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Li Shuwen (Assassin),Evil Bone,0,22,0,0,0,0,0,0,0,45,87,0,0
Li Shuwen (Assassin),Assassin Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Li Shuwen (Assassin),Octuplet Crystals,0,0,10,0,0,0,0,15,30,0,0,0,0
Li Shuwen (Assassin),Mysterious Divine Wine,0,0,2,4,0,0,0,0,0,0,0,0,0
Li Shuwen (Assassin),Ancient Bell,0,0,0,12,0,0,0,0,0,0,0,72,0
Li Shuwen (Assassin),Gem of Assassin,0,0,0,0,15,36,0,0,0,0,0,0,0
Li Shuwen (Assassin),Magic Gem of Assassin,0,0,0,0,0,0,15,36,0,0,0,0,0
Li Shuwen (Assassin),Secret Gem of Assassin,0,0,0,0,0,0,0,0,15,36,0,0,0
Li Shuwen (Assassin),Deadly Poisonous Needle,0,0,0,0,0,0,0,0,0,0,45,132,0
Li Shuwen (Assassin),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Benienma,Saber Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Benienma,Seed of Yggdrasil,0,9,0,0,0,0,0,0,0,18,36,0,0
Benienma,Saber Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Benienma,Ghost Lantern,0,0,10,0,0,0,0,15,30,0,0,0,0
Benienma,Phoenix Feather,0,0,4,8,0,0,0,0,0,0,0,0,0
Benienma,Scarab of Wisdom,0,0,0,5,0,0,0,0,0,0,0,0,0
Benienma,Gem of Saber,0,0,0,0,15,36,0,0,0,0,0,0,0
Benienma,Magic Gem of Saber,0,0,0,0,0,0,15,36,0,0,0,0,0
Benienma,Secret Gem of Saber,0,0,0,0,0,0,0,0,15,36,0,0,0
Benienma,Ancient Bell,0,0,0,0,0,0,0,0,0,0,18,54,0
Benienma,Refined Magatama,0,0,0,0,0,0,0,0,0,0,0,72,0
Benienma,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Quetzalcoatl (Samba/Santa),Kukulcan Mask,1,1,1,1,0,0,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Gem of Lancer,0,0,0,0,12,0,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Gem of Rider,0,0,0,0,12,0,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Gem of Berserker,0,0,0,0,12,0,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Gem of Saber,0,0,0,0,0,12,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Gem of Archer,0,0,0,0,0,12,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Gem of Caster,0,0,0,0,0,12,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Gem of Assassin,0,0,0,0,0,12,0,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Magic Gem of Lancer,0,0,0,0,0,0,12,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Magic Gem of Rider,0,0,0,0,0,0,12,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Magic Gem of Berserker,0,0,0,0,0,0,12,0,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Magic Gem of Saber,0,0,0,0,0,0,0,12,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Magic Gem of Archer,0,0,0,0,0,0,0,12,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Magic Gem of Caster,0,0,0,0,0,0,0,12,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Magic Gem of Assassin,0,0,0,0,0,0,0,12,0,0,0,0,0
Quetzalcoatl (Samba/Santa),Secret Gem of Lancer,0,0,0,0,0,0,0,0,12,0,0,0,0
Quetzalcoatl (Samba/Santa),Secret Gem of Rider,0,0,0,0,0,0,0,0,12,0,0,0,0
Quetzalcoatl (Samba/Santa),Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,0,0,0,0
Quetzalcoatl (Samba/Santa),Secret Gem of Saber,0,0,0,0,0,0,0,0,0,12,0,0,0
Quetzalcoatl (Samba/Santa),Secret Gem of Archer,0,0,0,0,0,0,0,0,0,12,0,0,0
Quetzalcoatl (Samba/Santa),Secret Gem of Caster,0,0,0,0,0,0,0,0,0,12,0,0,0
Quetzalcoatl (Samba/Santa),Secret Gem of Assassin,0,0,0,0,0,0,0,0,0,12,0,0,0
Quetzalcoatl (Samba/Santa),Ring of Giants,0,0,0,0,0,0,0,0,0,0,30,0,0
Quetzalcoatl (Samba/Santa),Mysterious Divine Wine,0,0,0,0,0,0,0,0,0,0,0,36,0
Quetzalcoatl (Samba/Santa),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Ishtar,Archer Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Ishtar,Octuplet Crystals,0,8,0,0,0,0,0,0,0,15,30,0,0
Ishtar,Archer Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Ishtar,Phoenix Feather,0,0,8,0,0,0,0,12,24,0,0,0,0
Ishtar,Scarab of Wisdom,0,0,2,4,0,0,0,0,0,0,0,0,0
Ishtar,Tearstone of Blood,0,0,0,8,0,0,0,0,0,0,0,0,0
Ishtar,Gem of Archer,0,0,0,0,15,36,0,0,0,0,0,0,0
Ishtar,Magic Gem of Archer,0,0,0,0,0,0,15,36,0,0,0,0,0
Ishtar,Secret Gem of Archer,0,0,0,0,0,0,0,0,15,36,0,0,0
Ishtar,Serpent Jewel,0,0,0,0,0,0,0,0,0,0,15,45,0
Ishtar,Lamp of Evil-Sealing,0,0,0,0,0,0,0,0,0,0,0,45,0
Ishtar,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Sherlock Holmes,Archer Piece,5,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Caster Piece,5,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Assassin Piece,5,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Saber Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Lancer Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Rider Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Berserker Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Archer Monument,0,0,5,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Caster Monument,0,0,5,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Assassin Monument,0,0,5,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Saber Monument,0,0,0,5,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Lancer Monument,0,0,0,5,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Rider Monument,0,0,0,5,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Berserker Monument,0,0,0,5,0,0,0,0,0,0,0,0,0
Sherlock Holmes,Gem of Archer,0,0,0,0,15,0,0,0,0,0,0,0,0
Sherlock Holmes,Gem of Caster,0,0,0,0,15,0,0,0,0,0,0,0,0
Sherlock Holmes,Gem of Assassin,0,0,0,0,15,0,0,0,0,0,0,0,0
Sherlock Holmes,Gem of Saber,0,0,0,0,0,15,0,0,0,0,0,0,0
Sherlock Holmes,Gem of Lancer,0,0,0,0,0,15,0,0,0,0,0,0,0
Sherlock Holmes,Gem of Rider,0,0,0,0,0,15,0,0,0,0,0,0,0
Sherlock Holmes,Gem of Berserker,0,0,0,0,0,15,0,0,0,0,0,0,0
Sherlock Holmes,Magic Gem of Archer,0,0,0,0,0,0,15,0,0,0,0,0,0
Sherlock Holmes,Magic Gem of Caster,0,0,0,0,0,0,15,0,0,0,0,0,0
Sherlock Holmes,Magic Gem of Assassin,0,0,0,0,0,0,15,0,0,0,0,0,0
Sherlock Holmes,Magic Gem of Saber,0,0,0,0,0,0,0,15,0,0,0,0,0
Sherlock Holmes,Magic Gem of Lancer,0,0,0,0,0,0,0,15,0,0,0,0,0
Sherlock Holmes,Magic Gem of Rider,0,0,0,0,0,0,0,15,0,0,0,0,0
Sherlock Holmes,Magic Gem of Berserker,0,0,0,0,0,0,0,15,0,0,0,0,0
Sherlock Holmes,Secret Gem of Archer,0,0,0,0,0,0,0,0,15,0,0,0,0
Sherlock Holmes,Secret Gem of Caster,0,0,0,0,0,0,0,0,15,0,0,0,0
Sherlock Holmes,Secret Gem of Assassin,0,0,0,0,0,0,0,0,15,0,0,0,0
Sherlock Holmes,Secret Gem of Saber,0,0,0,0,0,0,0,0,0,15,0,0,0
Sherlock Holmes,Secret Gem of Lancer,0,0,0,0,0,0,0,0,0,15,0,0,0
Sherlock Holmes,Secret Gem of Rider,0,0,0,0,0,0,0,0,0,15,0,0,0
Sherlock Holmes,Secret Gem of Berserker,0,0,0,0,0,0,0,0,0,15,0,0,0
Sherlock Holmes,Forbidden Page,0,0,0,0,0,0,0,0,0,0,36,0,0
Sherlock Holmes,Scarab of Wisdom,0,0,0,0,0,0,0,0,0,0,0,45,0
Sherlock Holmes,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Altria Pendragon,Saber Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon,Dragon Fang,0,18,0,0,0,0,0,0,0,36,72,0,0
Altria Pendragon,Phoenix Feather,0,0,4,8,0,0,0,0,0,0,0,0,0
Altria Pendragon,Proof of Hero,0,0,29,0,0,0,0,45,87,0,0,0,0
Altria Pendragon,Saber Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Altria Pendragon,Dragon's Reverse Scale,0,0,0,5,0,0,0,0,0,0,0,30,0
Altria Pendragon,Gem of Saber,0,0,0,0,15,36,0,0,0,0,0,0,0
Altria Pendragon,Magic Gem of Saber,0,0,0,0,0,0,15,36,0,0,0,0,0
Altria Pendragon,Secret Gem of Saber,0,0,0,0,0,0,0,0,15,36,0,0,0
Altria Pendragon,Claw of Chaos,0,0,0,0,0,0,0,0,0,0,12,33,0
Altria Pendragon,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Lu Bu Fengxian,Berserker Piece,4,8,0,0,0,0,0,0,0,0,0,0,0
Lu Bu Fengxian,Meteor Horseshoe,0,5,0,0,0,0,0,0,0,12,21,0,0
Lu Bu Fengxian,Berserker Monument,0,0,4,8,0,0,0,0,0,0,0,0,0
Lu Bu Fengxian,Claw of Chaos,0,0,2,4,0,0,0,0,0,0,0,0,0
Lu Bu Fengxian,Evil Bone,0,0,20,0,0,0,0,30,60,0,0,0,0
Lu Bu Fengxian,Void's Dust,0,0,0,16,0,0,0,0,0,0,0,96,0
Lu Bu Fengxian,Gem of Berserker,0,0,0,0,12,24,0,0,0,0,0,0,0
Lu Bu Fengxian,Magic Gem of Berserker,0,0,0,0,0,0,12,24,0,0,0,0,0
Lu Bu Fengxian,Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,24,0,0,0
Lu Bu Fengxian,Octuplet Crystals,0,0,0,0,0,0,0,0,0,0,12,36,0
Lu Bu Fengxian,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Darius III,Berserker Piece,4,8,0,0,0,0,0,0,0,0,0,0,0
Darius III,Octuplet Crystals,0,5,0,0,0,0,0,0,0,12,21,0,0
Darius III,Berserker Monument,0,0,4,8,0,0,0,0,0,0,0,0,0
Darius III,Evil Bone,0,0,10,20,0,0,0,0,0,0,0,0,0
Darius III,Phoenix Feather,0,0,6,0,0,0,0,9,18,0,0,0,0
Darius III,Meteor Horseshoe,0,0,0,8,0,0,0,0,0,0,0,48,0
Darius III,Gem of Berserker,0,0,0,0,12,24,0,0,0,0,0,0,0
Darius III,Magic Gem of Berserker,0,0,0,0,0,0,12,24,0,0,0,0,0
Darius III,Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,24,0,0,0
Darius III,Void's Dust,0,0,0,0,0,0,0,0,0,0,24,72,0
Darius III,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Caligula,Berserker Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Caligula,Octuplet Crystals,0,4,0,0,0,0,0,0,0,9,15,0,0
Caligula,Berserker Monument,0,0,3,6,0,0,0,0,0,0,0,0,0
Caligula,Ghost Lantern,0,0,3,5,0,0,0,0,0,0,0,0,0
Caligula,Serpent Jewel,0,0,4,0,0,0,0,6,12,0,0,0,0
Caligula,Forbidden Page,0,0,0,6,0,0,0,0,0,0,0,36,0
Caligula,Gem of Berserker,0,0,0,0,9,18,0,0,0,0,0,0,0
Caligula,Magic Gem of Berserker,0,0,0,0,0,0,9,18,0,0,0,0,0
Caligula,Secret Gem of Berserker,0,0,0,0,0,0,0,0,9,18,0,0,0
Caligula,Meteor Horseshoe,0,0,0,0,0,0,0,0,0,0,9,27,0
Caligula,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Asterios,Berserker Piece,2,4,0,0,0,0,0,0,0,0,0,0,0
Asterios,Octuplet Crystals,0,3,0,0,0,0,0,0,0,6,12,0,0
Asterios,Berserker Monument,0,0,2,4,0,0,0,0,0,0,0,0,0
Asterios,Proof of Hero,0,0,10,0,0,0,0,15,30,0,0,0,0
Asterios,Meteor Horseshoe,0,0,2,4,0,0,0,0,0,0,0,0,0
Asterios,Seed of Yggdrasil,0,0,0,5,0,0,0,0,0,0,0,30,0
Asterios,Gem of Berserker,0,0,0,0,6,12,0,0,0,0,0,0,0
Asterios,Magic Gem of Berserker,0,0,0,0,0,0,6,12,0,0,0,0,0
Asterios,Secret Gem of Berserker,0,0,0,0,0,0,0,0,6,12,0,0,0
Asterios,Void's Dust,0,0,0,0,0,0,0,0,0,0,12,36,0
Asterios,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Vlad III,Berserker Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Vlad III,Dragon's Reverse Scale,0,3,0,0,0,0,0,0,0,6,12,0,0
Vlad III,Berserker Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Vlad III,Claw of Chaos,0,0,6,0,0,0,0,9,18,0,0,0,0
Vlad III,Forbidden Page,0,0,5,10,0,0,0,0,0,0,0,0,0
Vlad III,Void's Dust,0,0,0,24,0,0,0,0,0,0,0,144,0
Vlad III,Gem of Berserker,0,0,0,0,15,36,0,0,0,0,0,0,0
Vlad III,Magic Gem of Berserker,0,0,0,0,0,0,15,36,0,0,0,0,0
Vlad III,Secret Gem of Berserker,0,0,0,0,0,0,0,0,15,36,0,0,0
Vlad III,Evil Bone,0,0,0,0,0,0,0,0,0,0,54,162,0
Vlad III,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Sakata Kintoki,Berserker Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Sakata Kintoki,Proof of Hero,0,22,0,0,0,0,0,0,0,45,87,0,0
Sakata Kintoki,Berserker Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Sakata Kintoki,Octuplet Crystals,0,0,10,0,0,0,0,15,30,0,0,0,0
Sakata Kintoki,Seed of Yggdrasil,0,0,6,12,0,0,0,0,0,0,0,0,0
Sakata Kintoki,Heart of the Foreign God,0,0,0,5,0,0,0,0,0,0,0,30,0
Sakata Kintoki,Gem of Berserker,0,0,0,0,15,36,0,0,0,0,0,0,0
Sakata Kintoki,Magic Gem of Berserker,0,0,0,0,0,0,15,36,0,0,0,0,0
Sakata Kintoki,Secret Gem of Berserker,0,0,0,0,0,0,0,0,15,36,0,0,0
Sakata Kintoki,Void's Dust,0,0,0,0,0,0,0,0,0,0,36,108,0
Sakata Kintoki,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Spartacus,Berserker Piece,2,4,0,0,0,0,0,0,0,0,0,0,0
Spartacus,Octuplet Crystals,0,3,0,0,0,0,0,0,0,6,12,0,0
Spartacus,Berserker Monument,0,0,2,4,0,0,0,0,0,0,0,0,0
Spartacus,Homunculus Baby,0,0,2,4,0,0,0,0,0,0,0,0,0
Spartacus,Proof of Hero,0,0,10,0,0,0,0,15,30,0,0,0,0
Spartacus,Evil Bone,0,0,0,12,0,0,0,0,0,0,0,72,0
Spartacus,Gem of Berserker,0,0,0,0,6,12,0,0,0,0,0,0,0
Spartacus,Magic Gem of Berserker,0,0,0,0,0,0,6,12,0,0,0,0,0
Spartacus,Secret Gem of Berserker,0,0,0,0,0,0,0,0,6,12,0,0,0
Spartacus,Seed of Yggdrasil,0,0,0,0,0,0,0,0,0,0,9,24,0
Spartacus,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Lancelot,Berserker Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Lancelot,Dragon's Reverse Scale,0,3,0,0,0,0,0,0,0,6,12,0,0
Lancelot,Berserker Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Lancelot,Claw of Chaos,0,0,5,0,0,0,0,9,15,0,0,0,0
Lancelot,Void's Dust,0,0,8,16,0,0,0,0,0,0,0,0,0
Lancelot,Dragon Fang,0,0,0,24,0,0,0,0,0,0,0,144,0
Lancelot,Gem of Berserker,0,0,0,0,12,30,0,0,0,0,0,0,0
Lancelot,Magic Gem of Berserker,0,0,0,0,0,0,12,30,0,0,0,0,0
Lancelot,Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,30,0,0,0
Lancelot,Meteor Horseshoe,0,0,0,0,0,0,0,0,0,0,15,45,0
Lancelot,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Eric Bloodaxe,Berserker Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Eric Bloodaxe,Evil Bone,0,11,0,0,0,0,0,0,0,24,45,0,0
Eric Bloodaxe,Berserker Monument,0,0,3,6,0,0,0,0,0,0,0,0,0
Eric Bloodaxe,Serpent Jewel,0,0,2,4,0,0,0,0,0,0,0,0,0
Eric Bloodaxe,Homunculus Baby,0,0,5,0,0,0,0,9,15,0,0,0,0
Eric Bloodaxe,Void's Dust,0,0,0,12,0,0,0,0,0,0,0,72,0
Eric Bloodaxe,Gem of Berserker,0,0,0,0,9,18,0,0,0,0,0,0,0
Eric Bloodaxe,Magic Gem of Berserker,0,0,0,0,0,0,9,18,0,0,0,0,0
Eric Bloodaxe,Secret Gem of Berserker,0,0,0,0,0,0,0,0,9,18,0,0,0
Eric Bloodaxe,Claw of Chaos,0,0,0,0,0,0,0,0,0,0,6,18,0
Eric Bloodaxe,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Heracles,Berserker Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Heracles,Octuplet Crystals,0,6,0,0,0,0,0,0,0,12,24,0,0
Heracles,Berserker Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Heracles,Claw of Chaos,0,0,3,5,0,0,0,0,0,0,0,0,0
Heracles,Heart of the Foreign God,0,0,4,0,0,0,0,6,12,0,0,0,0
Heracles,Dragon's Reverse Scale,0,0,0,4,0,0,0,0,0,0,0,24,0
Heracles,Gem of Berserker,0,0,0,0,12,30,0,0,0,0,0,0,0
Heracles,Magic Gem of Berserker,0,0,0,0,0,0,12,30,0,0,0,0,0
Heracles,Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,30,0,0,0
Heracles,Proof of Hero,0,0,0,0,0,0,0,0,0,0,45,135,0
Heracles,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Carmilla,Assassin Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Carmilla,Serpent Jewel,0,5,0,0,0,0,0,0,0,12,21,0,0
Carmilla,Assassin Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Carmilla,Heart of the Foreign God,0,0,2,4,0,0,0,0,0,0,0,0,0
Carmilla,Homunculus Baby,0,0,8,0,0,0,0,12,24,0,0,0,0
Carmilla,Claw of Chaos,0,0,0,6,0,0,0,0,0,0,0,36,0
Carmilla,Gem of Assassin,0,0,0,0,12,30,0,0,0,0,0,0,0
Carmilla,Magic Gem of Assassin,0,0,0,0,0,0,12,30,0,0,0,0,0
Carmilla,Secret Gem of Assassin,0,0,0,0,0,0,0,0,12,30,0,0,0
Carmilla,Evil Bone,0,0,0,0,0,0,0,0,0,0,45,135,0
Carmilla,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Mata Hari,Assassin Piece,2,4,0,0,0,0,0,0,0,0,0,0,0
Mata Hari,Phoenix Feather,0,2,0,0,0,0,0,0,0,6,9,0,0
Mata Hari,Assassin Monument,0,0,2,4,0,0,0,0,0,0,0,0,0
Mata Hari,Eternal Gear,0,0,4,0,0,0,0,6,12,0,0,0,0
Mata Hari,Ghost Lantern,0,0,2,4,0,0,0,0,0,0,0,0,0
Mata Hari,Serpent Jewel,0,0,0,4,0,0,0,0,0,0,0,21,0
Mata Hari,Gem of Assassin,0,0,0,0,6,12,0,0,0,0,0,0,0
Mata Hari,Magic Gem of Assassin,0,0,0,0,0,0,6,12,0,0,0,0,0
Mata Hari,Secret Gem of Assassin,0,0,0,0,0,0,0,0,6,12,0,0,0
Mata Hari,Homunculus Baby,0,0,0,0,0,0,0,0,0,0,6,18,0
Mata Hari,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Phantom of the Opera,Assassin Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Phantom of the Opera,Ghost Lantern,0,4,0,0,0,0,0,0,0,9,15,0,0
Phantom of the Opera,Assassin Monument,0,0,3,6,0,0,0,0,0,0,0,0,0
Phantom of the Opera,Void's Dust,0,0,10,0,0,0,0,15,30,0,0,0,0
Phantom of the Opera,Eternal Gear,0,0,3,5,0,0,0,0,0,0,0,0,0
Phantom of the Opera,Evil Bone,0,0,0,18,0,0,0,0,0,0,0,108,0
Phantom of the Opera,Gem of Assassin,0,0,0,0,9,18,0,0,0,0,0,0,0
Phantom of the Opera,Magic Gem of Assassin,0,0,0,0,0,0,9,18,0,0,0,0,0
Phantom of the Opera,Secret Gem of Assassin,0,0,0,0,0,0,0,0,9,18,0,0,0
Phantom of the Opera,Heart of the Foreign God,0,0,0,0,0,0,0,0,0,0,6,12,0
Phantom of the Opera,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Charles-Henri Sanson,Assassin Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Charles-Henri Sanson,Evil Bone,0,11,0,0,0,0,0,0,0,24,45,0,0
Charles-Henri Sanson,Assassin Monument,0,0,3,6,0,0,0,0,0,0,0,0,0
Charles-Henri Sanson,Void's Dust,0,0,10,0,0,0,0,15,30,0,0,0,0
Charles-Henri Sanson,Heart of the Foreign God,0,0,1,2,0,0,0,0,0,0,0,0,0
Charles-Henri Sanson,Homunculus Baby,0,0,0,6,0,0,0,0,0,0,0,36,0
Charles-Henri Sanson,Gem of Assassin,0,0,0,0,9,18,0,0,0,0,0,0,0
Charles-Henri Sanson,Magic Gem of Assassin,0,0,0,0,0,0,9,18,0,0,0,0,0
Charles-Henri Sanson,Secret Gem of Assassin,0,0,0,0,0,0,0,0,9,18,0,0,0
Charles-Henri Sanson,Forbidden Page,0,0,0,0,0,0,0,0,0,0,9,27,0
Charles-Henri Sanson,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Jing Ke,Assassin Piece,4,8,0,0,0,0,0,0,0,0,0,0,0
Jing Ke,Evil Bone,0,15,0,0,0,0,0,0,0,30,60,0,0
Jing Ke,Assassin Monument,0,0,4,8,0,0,0,0,0,0,0,0,0
Jing Ke,Octuplet Crystals,0,0,7,0,0,0,0,12,21,0,0,0,0
Jing Ke,Ghost Lantern,0,0,4,7,0,0,0,0,0,0,0,0,0
Jing Ke,Void's Dust,0,0,0,16,0,0,0,0,0,0,0,96,0
Jing Ke,Gem of Assassin,0,0,0,0,12,24,0,0,0,0,0,0,0
Jing Ke,Magic Gem of Assassin,0,0,0,0,0,0,12,24,0,0,0,0,0
Jing Ke,Secret Gem of Assassin,0,0,0,0,0,0,0,0,12,24,0,0,0
Jing Ke,Phoenix Feather,0,0,0,0,0,0,0,0,0,0,12,30,0
Jing Ke,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Kiyohime,Berserker Piece,4,8,0,0,0,0,0,0,0,0,0,0,0
Kiyohime,Ghost Lantern,0,5,0,0,0,0,0,0,0,12,21,0,0
Kiyohime,Berserker Monument,0,0,4,8,0,0,0,0,0,0,0,0,0
Kiyohime,Evil Bone,0,0,20,0,0,0,0,30,60,0,0,0,0
Kiyohime,Dragon Fang,0,0,8,16,0,0,0,0,0,0,0,0,0
Kiyohime,Dragon's Reverse Scale,0,0,0,4,0,0,0,0,0,0,0,21,0
Kiyohime,Gem of Berserker,0,0,0,0,12,24,0,0,0,0,0,0,0
Kiyohime,Magic Gem of Berserker,0,0,0,0,0,0,12,24,0,0,0,0,0
Kiyohime,Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,24,0,0,0
Kiyohime,Seed of Yggdrasil,0,0,0,0,0,0,0,0,0,0,15,45,0
Kiyohime,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Tamamo Cat,Berserker Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Tamamo Cat,Ghost Lantern,0,6,0,0,0,0,0,0,0,12,24,0,0
Tamamo Cat,Berserker Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Tamamo Cat,Homunculus Baby,0,0,8,0,0,0,0,12,24,0,0,0,0
Tamamo Cat,Claw of Chaos,0,0,3,5,0,0,0,0,0,0,0,0,0
Tamamo Cat,Heart of the Foreign God,0,0,0,4,0,0,0,0,0,0,0,24,0
Tamamo Cat,Gem of Berserker,0,0,0,0,12,30,0,0,0,0,0,0,0
